Datetime,Sport,Events,highlight_event,Venue,Location
2021-07-25 01:30:00,Archery,Women's Team 1/8 Eliminations,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-25 01:30:00,Hockey,Women's Pool A: Great Britain vs Germany,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 01:30:00,Hockey,Women's Pool B: Japan vs China,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 02:00:00,Table Tennis,Mixed Doubles Quarterfinals,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-25 02:00:00,Hockey,Women's Pool B: Australia vs Spain,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 02:00:00,Hockey,Women's Pool B: New Zealand vs Argentina,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 02:00:00,Basketball,Men's Preliminary Round Group A: Islamic Rep. of Iran vs Winner of Olympic Qualifying Tournament in Victoria(Canada),False,Saitama Super Arena,
2021-07-25 02:00:00,Artistic Gymnastics,Women's Qualification,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-07-25 02:00:00,Water Polo,Men's Preliminary Round - Group A: South Africa vs Italy,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-25 02:00:00,Water Polo,Men's Preliminary Round - Group A: Hungary vs Greece,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-25 02:00:00,Taekwondo,Women -57 kg Round of 16 (8 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 02:00:00,Taekwondo,Men -68 kg Round of 16 (8 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 02:00:00,Taekwondo,Women -57 kg Quarterfinals (4 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 02:00:00,Taekwondo,Men -68 kg Quarterfinals (4 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 02:00:00,Taekwondo,Women -57 kg Semifinals (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 02:00:00,Taekwondo,Men -68 kg Semifinals (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 02:00:00,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 02:00:00,Badminton,Women's Singles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 02:00:00,Badminton,Men's Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 02:00:00,Badminton,Women's Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 02:00:00,Badminton,Mixed Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 02:00:00,Baseball/Softball,Softball Opening Round: Australia vs United States,False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-07-25 02:00:00,Baseball/Softball,Softball Opening Round: Canada vs Japan,False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-07-25 02:15:00,3X3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-25 02:15:00,3X3 Basketball,Men's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-25 02:30:00,Swimming,Men's 400m Individual Medley Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 02:30:00,Swimming,Women's 100m Butterfly Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 02:30:00,Swimming,Men's 400m Freestyle Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 02:30:00,Swimming,Men's 400m Individual Medley Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 02:30:00,Swimming,Women's 400m Individual Medley Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 02:30:00,Swimming,Men's 400m Freestyle Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 02:30:00,Swimming,Men's 100m Breaststroke Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 02:30:00,Swimming,Women's 4 x 100m Freestyle Relay Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 03:00:00,Tennis,Men's Singles First Round,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-25 03:00:00,Tennis,Women's Singles First Round,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-25 03:00:00,Tennis,Men's Doubles First Round,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-25 03:00:00,Tennis,Women's Doubles First Round,False,Ariake Tennis Park,"35.63522638292027, 139.78961039488578"
2021-07-25 03:00:00,Judo,Women -78 kg Elimination Rounds,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Judo,Women -78 kg Quarterfinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Judo,Men -100 kg Elimination Rounds,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Judo,Men -100 kg Quarterfinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Judo,Women -52 kg Elimination Rounds,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Judo,Women -52 kg Quarterfinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Judo,Men -66 kg Elimination Rounds,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Judo,Men -66 kg Quarterfinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 03:00:00,Boxing,Women's Fly (48-51kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-25 03:00:00,Boxing,Women's Middle (69-75kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-25 03:00:00,Boxing,Men's Light (57-63kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-25 03:00:00,Boxing,Men's Light Heavy (75-81kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-25 03:50:00,Weightlifting,Men's 61 kg Group B and Men's 67 kg Group B,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-07-25 04:00:00,Sailing,RS:X Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-25 04:00:00,Sailing,RS:X Women,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-25 04:00:00,Sailing,Laser Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-25 04:00:00,Sailing,Laser Radial Women,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-25 05:00:00,Canoe Slalom,Canoe (C1) Men Heats,False,Kasai Canoe Slalom Centre,"35.643601065815034, 139.85504382104045"
2021-07-25 05:00:00,Canoe Slalom,Kayak (K1) Women Heats,False,Kasai Canoe Slalom Centre,"35.643601065815034, 139.85504382104045"
2021-07-25 05:00:00,Cycling Road,Women's Road Race,False,Fuji international Speedway,
2021-07-25 05:40:00,Basketball,Men's Preliminary Round Group B,False,Saitama Super Arena,
2021-07-25 05:40:00,Basketball,Winner of Olympic Qualifying Tournament in Split(Croatia) vs Winner of Olympic Qualifying Tournament in Belgrade(Serbia),False,Saitama Super Arena,
2021-07-25 05:45:00,Archery,Women's: Team Quarterfinals,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-25 05:45:00,Archery,Team Semifinals,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-25 05:45:00,Archery,Team Bronze Medal Match,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-25 05:45:00,Archery,Team Gold Medal Match,True,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-25 06:00:00,Water Polo,Men's Preliminary Round - Group A: United States vs Japan,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-25 06:00:00,Water Polo,Men's Preliminary Round - Group B: Australia vs Montenegro,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-25 06:00:00,Table Tennis,Men's Singles Round 2,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-25 06:00:00,Table Tennis,Women's Singles Round 2,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-25 06:00:00,3X3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-25 06:00:00,3X3 Basketball,Men's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-25 06:15:00,Handball,Women's Preliminary Round Group A: Montenegro vs Angola,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-25 06:15:00,Handball,Women's Preliminary Round Group A: Norway vs Republic of Korea,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-25 06:20:00,Volleyball,Women's Preliminary Round - Pool A: Serbia vs Dominican Rep.,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-25 06:20:00,Volleyball,Women's Preliminary Round - Pool B: China vs Turkey,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-25 07:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-25 07:00:00,Diving,Women's Synchronised 3m Springboard Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 07:10:00,Artistic Gymnastics,Women's Qualification,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-07-25 07:50:00,Weightlifting,Men's 61 kg Group A,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-07-25 08:30:00,Football,Men's Group C: Egypt vs Argentina,False,Sapporo Dome,"43.01517544330762, 141.41041300340524"
2021-07-25 08:30:00,Football,Men's Group C: Australia vs Spain,False,Sapporo Dome,"43.01517544330762, 141.41041300340524"
2021-07-25 09:00:00,Boxing,Women's Fly (48-51kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-25 09:00:00,Boxing,Men's Light (57-63kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-25 09:00:00,Boxing,Men's Light Heavy (75-81kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-25 09:00:00,Judo,Women -78 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Women -78 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -100 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -100 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Women -78 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Women -78 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -100 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -100 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Equestrian,Dressage Grand Prix Team and Individual Day 2,False,Equestrian Park,"35.6369951864692, 139.63364991415503"
2021-07-25 09:00:00,Judo,Women -52 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Women -52 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -66 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -66 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Women -52 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Women -52 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -66 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Judo,Men -66 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-25 09:00:00,Football,Men's Group A: France vs South Africa,False,Saitama Stadium,"35.903408731875246, 139.71816554795595"
2021-07-25 09:00:00,Football,Men's Group A: Japan vs Mexico,False,Saitama Stadium,"35.903408731875246, 139.71816554795595"
2021-07-25 09:00:00,Football,Men's Group B: New Zealand vs Honduras,False,Ibaraki Kashima Stadium,"35.99213056967567, 140.64152126184229"
2021-07-25 09:00:00,Football,Men's Group B: Romania vs Republic of Korea,False,Ibaraki Kashima Stadium,"35.99213056967567, 140.64152126184229"
2021-07-25 09:20:00,Basketball,Men's Preliminary Round Group B: Australia vs Nigeria,False,Saitama Super Arena,
2021-07-25 09:30:00,Football,Men's Group D: Brazil vs Côte d'Ivoire,False,International Stadium Yokohama,"35.51002465197473, 139.60687650162822"
2021-07-25 09:30:00,Football,Men's Group D: Saudi Arabia vs Germany,False,International Stadium Yokohama,"35.51002465197473, 139.60687650162822"
2021-07-25 09:30:00,3X3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-25 09:30:00,3X3 Basketball,Men's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-25 10:00:00,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 10:00:00,Badminton,Women's Singles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 10:00:00,Badminton,Men's Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 10:00:00,Badminton,Women's Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 10:00:00,Badminton,Mixed Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-25 10:00:00,Fencing,Women's Foil Individual Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 10:00:00,Fencing,Men's Epée Individual Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 10:00:00,Fencing,Women's Foil Individual Bronze Medal Bout,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 10:20:00,Water Polo,Men's Preliminary Round - Group B: Serbia vs Spain,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-25 10:20:00,Water Polo,Men's Preliminary Round - Group B: Croatia vs Kazakhstan,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-25 10:30:00,Hockey,Men's Pool A: India vs Australia,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 10:30:00,Hockey,Men's Pool A: Spain vs New Zealand,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 11:00:00,Swimming,Women's 100m Backstroke - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 11:00:00,Swimming,Men's 200m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 11:00:00,Swimming,Women's 100m Breaststroke - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 11:00:00,Swimming,Men's 100m Backstroke - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 11:00:00,Swimming,Women's 400m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 11:00:00,Swimming,Men's 4 x 100m Freestyle Relay - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-25 11:00:00,Hockey,Men's Pool A: Japan vs Argentina,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 11:00:00,Hockey,Men's Pool B: South Africa vs Netherlands,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-25 11:00:00,Taekwondo,Women -57 kg Repechages (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 11:00:00,Taekwondo,Men -68 kg Repechages (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 11:00:00,Taekwondo,Women -57 kg Bronze Medal Contests (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 11:00:00,Taekwondo,Men -68 kg Bronze Medal Contests (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 11:00:00,Taekwondo,Women -57 kg Gold Medal Contest,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 11:00:00,Taekwondo,Men -68 kg Gold Medal Contest,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-25 11:30:00,Handball,Women's Preliminary Round Group B: Spain vs Sweden,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-25 11:30:00,Handball,Women's Preliminary Round Group B: Hungary vs France,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-25 11:40:00,Volleyball,Women's Preliminary Round - Pool A: Japan vs Kenya,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-25 11:40:00,Volleyball,Women's Preliminary Round - Pool A: Brazil vs Republic of Korea,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-25 11:50:00,Weightlifting,Men's 67 kg Group A,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-07-25 12:00:00,Table Tennis,Mixed Doubles Semifinals,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-25 12:00:00,Baseball/Softball,Softball Opening Round: Italy vs Mexico,False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
